"id";"person_id";"film_id"
"3157";"13602";"7653"
"3158";"13603";"7653"
"3159";"13604";"7653"
"3160";"11434";"7653"
"3202";"13687";"7661"
"3203";"13688";"7661"
"3204";"13684";"7661"
"3205";"13689";"7661"
"3206";"13690";"7661"
"3429";"13982";"4269"
"3430";"13983";"4269"
"3431";"9209";"4269"
"3432";"13984";"4269"
"3433";"10370";"4269"
"3434";"13215";"4269"
"3525";"2505";"2335"
"3526";"10733";"2335"
"3527";"14066";"2335"
"3528";"14067";"2335"
"3529";"13179";"2335"
"3588";"11406";"3914"
"3589";"14114";"3914"
"3590";"14115";"3914"
"3591";"10371";"3914"
"3592";"14116";"3914"
"3593";"14121";"7696"
"3594";"14122";"7696"
"3595";"14123";"7696"
"3596";"14124";"7696"
"3597";"14125";"7696"
"3667";"14205";"866"
"3668";"14206";"866"
"3669";"10609";"866"
"3670";"14207";"866"
"3671";"14208";"866"
"3710";"14251";"4248"
"3711";"14252";"4248"
"3712";"14253";"4248"
"3713";"14254";"4248"
"3714";"14255";"4248"
"3730";"14277";"7708"
"3731";"14278";"7708"
"3732";"14279";"7708"
"3733";"14280";"7708"
"3734";"14281";"7708"
"3750";"11977";"7022"
"3751";"12057";"7022"
"3752";"14295";"7022"
"3753";"14296";"7022"
"3754";"14297";"7022"
"3789";"14347";"7714"
"3790";"14348";"7714"
"3791";"14349";"7714"
"3792";"14350";"7714"
"3793";"14351";"7714"
"3826";"14389";"7717"
"3827";"14390";"7717"
"3828";"14391";"7717"
"3829";"14392";"7717"
"3830";"14393";"7717"
"3878";"14446";"7723"
"3879";"14447";"7723"
"3880";"14448";"7723"
"3881";"14449";"7723"
"3882";"14450";"7723"
"4038";"12000";"7065"
"4039";"14560";"7065"
"4040";"14561";"7065"
"4041";"14562";"7065"
"4042";"14563";"7065"
"4200";"14706";"7744"
"4201";"12054";"7744"
"4202";"14707";"7744"
"4203";"14708";"7744"
"4204";"14709";"7744"
"4210";"14719";"4716"
"4211";"14720";"4716"
"4212";"14721";"4716"
"4213";"14722";"4716"
"4236";"14759";"7749"
"4237";"14760";"7749"
"4238";"14761";"7749"
"4239";"14762";"7749"
"4240";"14763";"7749"
"4241";"14768";"7750"
"4242";"14769";"7750"
"4243";"14764";"7750"
"4244";"14770";"7750"
"4245";"10309";"7750"
"4246";"11392";"7751"
"4247";"14775";"7751"
"4248";"14776";"7751"
"4249";"14777";"7751"
"4250";"14778";"7751"
"4251";"14782";"7752"
"4252";"14783";"7752"
"4253";"14784";"7752"
"4254";"14785";"7752"
"4255";"14786";"7752"
"4256";"1739";"7753"
"4257";"14368";"7753"
"4258";"12590";"7753"
"4259";"12463";"7753"
"4260";"14790";"7753"
"4266";"8572";"6677"
"4267";"14797";"6677"
"4268";"14798";"6677"
"4269";"14799";"6677"
"4270";"14800";"6677"
"4277";"10094";"7755"
"4278";"13398";"7755"
"4279";"14811";"7755"
"4280";"13399";"7755"
"4281";"14812";"7755"
"4713";"15174";"7781"
"4714";"14382";"7781"
"4715";"15175";"7781"
"4716";"1628";"7781"
